activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13886079,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)N(C(=O)c1cccc2c1Nc1ccccc1C=C2)C(C)C,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '14.09', 'le': '0.26', 'lle': '-0.66', 'sei': '13.96'}",CHEMBL3103386,,CHEMBL3103386,4.51,False,http://www.openphacts.org/units/Nanomolar,1958084,=,1,True,=,,IC50,nM,,30600.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,30.6
,13886080,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)N(C(=O)N1c2ccccc2C=Cc2ccccc21)C(C)C,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '17.05', 'le': '0.31', 'lle': '-0.09', 'sei': '23.20'}",CHEMBL3103385,,CHEMBL3103385,5.46,False,http://www.openphacts.org/units/Nanomolar,1958083,=,1,True,=,,IC50,nM,,3440.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,3.44
,13886081,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccncc1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103384,,CHEMBL3103384,,False,http://www.openphacts.org/units/Nanomolar,1958082,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886082,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '12.81', 'le': '0.23', 'lle': '-1.54', 'sei': '12.37'}",CHEMBL3103383,,CHEMBL3103383,4.00,False,http://www.openphacts.org/units/Nanomolar,1958081,=,1,True,=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886083,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1CCC(NC(=O)N2c3ccccc3C=Cc3ccccc32)CC1,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103382,,CHEMBL3103382,,False,http://www.openphacts.org/units/Nanomolar,1958080,>,1,True,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,13886084,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CCC(O)CC1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103381,,CHEMBL3103381,,False,http://www.openphacts.org/units/Nanomolar,1958079,>,1,True,>,,IC50,nM,,20000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,20.0
,13886085,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCC(O)CC1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103380,,CHEMBL3103380,,False,http://www.openphacts.org/units/Nanomolar,1958078,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886086,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N(CCO)CCO)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103379,,CHEMBL3103379,,False,http://www.openphacts.org/units/Nanomolar,1958077,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886087,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(NC(=O)N2c3ccccc3C=Cc3ccccc32)CC1,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103378,,CHEMBL3103378,,False,http://www.openphacts.org/units/Nanomolar,1958076,>=,1,True,>=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886088,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)NC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '16.62', 'le': '0.30', 'lle': '0.04', 'sei': '15.03'}",CHEMBL3103377,,CHEMBL3103377,4.86,False,http://www.openphacts.org/units/Nanomolar,1958075,=,1,True,=,,IC50,nM,,13800.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,13.8
,13886089,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCN(C)C(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103376,,CHEMBL3103376,,False,http://www.openphacts.org/units/Nanomolar,1958074,>=,1,True,>=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886090,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCN(CCC)C(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '15.94', 'le': '0.29', 'lle': '-0.44', 'sei': '21.69'}",CHEMBL3103375,,CHEMBL3103375,5.11,False,http://www.openphacts.org/units/Nanomolar,1958073,=,1,True,=,,IC50,nM,,7780.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,7.78
,13886091,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCNC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103374,,CHEMBL3103374,,False,http://www.openphacts.org/units/Nanomolar,1958072,>=,1,True,>=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886092,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103373,,CHEMBL3103373,,False,http://www.openphacts.org/units/Nanomolar,1958071,>=,1,True,>=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886093,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCCC1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '15.38', 'le': '0.28', 'lle': '-0.05', 'sei': '18.97'}",CHEMBL3103372,,CHEMBL3103372,4.47,False,http://www.openphacts.org/units/Nanomolar,1958070,=,1,True,=,,IC50,nM,,34100.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,34.1
,13886094,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCCCC1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '15.98', 'le': '0.29', 'lle': '-0.05', 'sei': '20.65'}",CHEMBL3103371,,CHEMBL3103371,4.86,False,http://www.openphacts.org/units/Nanomolar,1958069,=,1,True,=,,IC50,nM,,13700.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,13.7
,13886095,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCCc1ccccc1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '13.05', 'le': '0.23', 'lle': '-0.82', 'sei': '13.73'}",CHEMBL3103370,,CHEMBL3103370,4.44,False,http://www.openphacts.org/units/Nanomolar,1958068,=,1,True,=,,IC50,nM,,36200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,36.2
,13886096,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CCCCC1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '14.04', 'le': '0.25', 'lle': '-0.88', 'sei': '13.83'}",CHEMBL3103369,,CHEMBL3103369,4.47,False,http://www.openphacts.org/units/Nanomolar,1958067,=,1,True,=,,IC50,nM,,33800.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,33.8
,13886097,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CCNC(=O)N2c3ccccc3C=Cc3ccccc32)cc1,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '12.32', 'le': '0.22', 'lle': '-0.71', 'sei': '10.97'}",CHEMBL3103405,,CHEMBL3103405,4.56,False,http://www.openphacts.org/units/Nanomolar,1958114,=,1,True,=,,IC50,nM,,27400.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,27.4
,13886098,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '16.94', 'le': '0.31', 'lle': '0.29', 'sei': '14.58'}",CHEMBL3103404,,CHEMBL3103404,4.72,False,http://www.openphacts.org/units/Nanomolar,1958113,=,1,True,=,,IC50,nM,,19200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,19.2
,13886099,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCNC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '12.44', 'le': '0.23', 'lle': '0.03', 'sei': '11.24'}",CHEMBL1739848,,CHEMBL1739848,4.00,False,http://www.openphacts.org/units/Nanomolar,1958112,=,1,True,=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886100,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCOCC1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103403,,CHEMBL3103403,,False,http://www.openphacts.org/units/Nanomolar,1958111,>=,1,True,>=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886101,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL1594958,,CHEMBL1594958,,False,http://www.openphacts.org/units/Nanomolar,1958110,>=,1,True,>=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886102,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccccc1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '12.57', 'le': '0.22', 'lle': '-1.12', 'sei': '12.69'}",CHEMBL3103402,,CHEMBL3103402,4.10,False,http://www.openphacts.org/units/Nanomolar,1958109,=,1,True,=,,IC50,nM,,78900.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,78.9
,13886103,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)C(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '16.91', 'le': '0.31', 'lle': '0.17', 'sei': '20.99'}",CHEMBL1483754,,CHEMBL1483754,4.94,False,http://www.openphacts.org/units/Nanomolar,1958108,=,1,True,=,,IC50,nM,,11400.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,11.4
,13886104,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(OCc1ccccc1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '15.95', 'le': '0.29', 'lle': '-0.43', 'sei': '17.67'}",CHEMBL3103401,,CHEMBL3103401,5.22,False,http://www.openphacts.org/units/Nanomolar,1958107,=,1,True,=,,IC50,nM,,6020.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,6.02
,13886105,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '13.63', 'le': '0.25', 'lle': '-1.10', 'sei': '13.54'}",CHEMBL3103400,,CHEMBL3103400,4.00,False,http://www.openphacts.org/units/Nanomolar,1958106,=,1,True,=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886106,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '15.92', 'le': '0.29', 'lle': '-0.07', 'sei': '13.54'}",CHEMBL1716713,,CHEMBL1716713,4.00,False,http://www.openphacts.org/units/Nanomolar,1958105,=,1,True,=,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886107,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C1=Cc2ccccc2N(Cc2ccccc2)c2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103399,,CHEMBL3103399,,False,http://www.openphacts.org/units/Nanomolar,1958104,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886108,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '15.58', 'le': '0.28', 'lle': '-0.52', 'sei': '22.81'}",CHEMBL3103398,,CHEMBL3103398,4.63,False,http://www.openphacts.org/units/Nanomolar,1958103,=,1,True,=,,IC50,nM,,23300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,23.3
,13886109,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL3103397,,CHEMBL3103397,,False,http://www.openphacts.org/units/Nanomolar,1958102,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886110,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,,CHEMBL108,CARBAMAZEPINE,CHEMBL108,,False,http://www.openphacts.org/units/Nanomolar,1958101,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,13886111,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(OCc1ccccc1)N1c2ccccc2Oc2ccccc21,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '21.19', 'le': '0.38', 'lle': '1.45', 'sei': '17.34'}",CHEMBL2180137,,CHEMBL2180137,6.72,False,http://www.openphacts.org/units/Nanomolar,1958100,=,1,True,=,,IC50,nM,,189.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.189
,13886112,[],CHEMBL3106505,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,,CHEMBL3102848,Bioorg. Med. Chem.,2014.0,"{'bei': '16.18', 'le': '0.30', 'lle': '2.00', 'sei': '13.42'}",CHEMBL490,PAROXETINE,CHEMBL490,5.33,False,http://www.openphacts.org/units/Nanomolar,1958099,=,1,True,=,,IC50,nM,,4680.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,4.68
,16404857,[],CHEMBL3744768,Inhibition of P2X4R (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)c(OCCO)cc1NC(=O)C1=CNC(=O)C[C@H]1c1ccc(F)cc1,,,CHEMBL3739255,J. Med. Chem.,2015.0,,CHEMBL3741992,,CHEMBL3741992,,False,http://www.openphacts.org/units/Nanomolar,2737541,>,1,True,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,10.0
,18297947,[],CHEMBL4124037,Antagonist activity at P2X4 receptor (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)C2=C(O)C(=O)N(c3ccc(-c4ccon4)cc3)C2C2CCCCC2)cc1,,,CHEMBL4118217,Bioorg Med Chem Lett,2018.0,,CHEMBL4127637,,CHEMBL4127637,,False,http://www.openphacts.org/units/Nanomolar,3037572,>,1,True,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,30.0
Not Determined,18416698,[],CHEMBL4153218,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced calcium flux measured for 30 secs at 0.4 secs intervals by Flou-4-AM dye based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,,,CHEMBL4152208,Eur J Med Chem,2018.0,,CHEMBL3040216,,CHEMBL3040216,,False,,3056594,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
Not Determined,18416699,[],CHEMBL4153218,Antagonist activity at human P2X4 receptor expressed in 1321N1 cells assessed as inhibition of ATP-induced calcium flux measured for 30 secs at 0.4 secs intervals by Flou-4-AM dye based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)c1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL4152208,Eur J Med Chem,2018.0,,CHEMBL4160315,,CHEMBL4300424,,False,,3056596,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
